Zip_Code,Dwelling_Type,Nr_Bedrooms,Nr_Bathrooms,Approx_SQFT,Price_per_SqFt,Property_Type,Dwelling_Styles,Year_Built,Approx_Lot_SqFt,Pool,HOA_Fee,Land_Lease_Fee,Clubhouse_Rec_Room,Basement,RV_Gate,List_Price,Sold_Price,Building_Style,Gated_Community,Workout_Facility,Garage_Spaces,Carport_Spaces,Loan_Type,Payment_Type,Buyer_Concession_to_Seller,Buyer_Concession_$/%,Seller_Concession_to_Buyer,Seller_Concession_$/%
85255,SF,4,3,"2,797",336.07,Residential,Detached,1999,"6,050",Both,,N,,BASEMENT Y/N: N,,"949,000","940,000",,,,3,0,Conventional,,0,$,14000,$
85255,SF,4,2.5,"3,305",384.26,Residential,Detached,2001,"12,500",Private,,N,,BASEMENT Y/N: N,,"1,350,000","1,270,000",,,,3,0,Conventional,,0,%,0,%
85255,SF,4,2.5,"2,730",411.17,Residential,Detached,1988,"33,952",Private,,N,,BASEMENT Y/N: N,,"1,185,000","1,122,500",,,,2,0,Conventional,,0,$,0,$
85255,SF,5,5.5,"5,344",439.74,Residential,Detached,2004,"42,270",Private,,N,,BASEMENT Y/N: N,,"2,499,000","2,350,000",,,,4,0,Conventional,,0,$,0,$
85255,SF,2,2.5,"3,300",762.12,Residential,Detached,1979,"20,911",Private,,N,,BASEMENT Y/N: N,,"2,598,000","2,515,000",,,,4,0,Conventional,,0,%,0,%
85255,TH,4,3.5,"2,484",332.12,Residential,Attached,2002,"2,450",Community,,N,,BASEMENT Y/N: N,,"839,000","825,000",,,,2,0,Conventional,,0,$,2000,$
85255,SF,3,2,"2,458",451.59,Residential,Detached,1998,"6,821",Community,,N,,BASEMENT Y/N: N,,"1,169,900","1,110,000",,,,2,0,Conventional,,0,$,0,$
85255,SF,4,4.5,"3,442",520.05,Residential,Detached,2013,"8,308",Both,,N,,BASEMENT Y/N: N,,"1,799,000","1,790,000",,,,3,0,Conventional,,0,$,0,$
85255,SF,3,3.5,"4,085",501.59,Residential,Detached,2023,"13,696",None,,N,,BASEMENT Y/N: N,,"2,099,000","2,049,000",,,,4,0,Conventional,,0,$,0,$
85255,SF,3,2.5,"1,700",411.17,Residential,Detached,1998,"5,535",Community,,N,,BASEMENT Y/N: N,,"699,900","699,000",,,,2,0,Conventional,,0,$,3,%
85255,SF,4,4.5,"4,746",842.6,Residential,Detached,2014,"18,874",Both,,N,,BASEMENT Y/N: N,,"3,999,000","3,999,000",,,,3,0,Cash,,0,$,0,$
85255,SF,4,4.5,"4,350",850.57,Residential,Detached,2000,"25,265",Private,,N,,BASEMENT Y/N: N,,"3,700,000","3,700,000",,,,3,0,Conventional,,0,$,0,$
85255,SF,4,3.5,"3,859",401.66,Residential,Detached,1997,"11,004",Private,,N,,BASEMENT Y/N: N,,"1,629,000","1,550,000",,,,3,0,Conventional,,0,%,14000,$
85255,SF,3,2,"1,936",433.88,Residential,Detached,1998,"10,020",Community,,N,,BASEMENT Y/N: N,,"855,000","840,000",,,,2,0,Conventional,,0,$,0,$
85255,SF,3,2,"2,128",399.43,Residential,Detached,1996,"10,161",Community,,N,,BASEMENT Y/N: N,,"899,000","850,000",,,,2,0,Cash,,0,%,0,%
85255,SF,2,2.5,"3,067",709.16,Residential,Detached,1997,"22,175",Both,,N,,BASEMENT Y/N: N,,"2,400,000","2,175,000",,,,2,0,Cash,,0,$,5000,$
85255,SF,4,2.5,"2,184",293.04,Residential,Detached,2000,"3,089",None,,N,,BASEMENT Y/N: N,,"659,000","640,000",,,,2,0,Conventional,,0,$,0,$
85255,SF,3,2.5,"3,123",392.25,Residential,Detached,2006,"7,961",Both,,N,,BASEMENT Y/N: N,,"1,300,000","1,225,000",,,,2,0,Cash,,0,$,10000,$
85255,SF,4,2,"2,248",556.04,Residential,Detached,1996,"10,587",Private,,N,,BASEMENT Y/N: N,,"1,250,000","1,250,000",,,,3,0,Cash,,0,$,0,$
85255,AF,1,1,798,375.94,Residential,Stacked,2001,976,Community,,N,,BASEMENT Y/N: N,,"312,500","300,000",,,,0,1,Cash,,0,$,700,$
85255,SF,4,2.5,"2,265",342.16,Residential,Detached,1992,"4,571",Community,,N,,BASEMENT Y/N: N,,"799,000","775,000",,,,2,0,Conventional,,0,$,3500,$
85255,SF,3,3.5,"3,664",518.56,Residential,Detached,2023,"34,524",None,,N,,BASEMENT Y/N: N,,"1,949,727","1,900,000",,,,3,0,Cash,,0,$,0,$
85255,AF,2,2.5,"2,757",797.96,Residential,Stacked,2018,"2,770",Community,,N,,BASEMENT Y/N: N,,"2,275,000","2,200,000",,,,2,0,Cash,,0,%,0,%
85255,SF,3,2,"1,451",464.5,Residential,Detached,1999,"5,311",Both,,N,,BASEMENT Y/N: N,,"675,000","674,000",,,,2,0,Conventional,,0,%,1,%
85255,SF,4,3.5,"4,010",598.5,Residential,Detached,2002,"41,604",Both,,N,,BASEMENT Y/N: N,,"2,499,000","2,400,000",,,,3,0,Conventional,,0,$,0,$
85255,SF,3,2.5,"3,569",357.24,Residential,Detached,2001,"40,954",None,,N,,BASEMENT Y/N: N,,"1,375,000","1,275,000",,,,3,0,Cash,,0,%,0,%
85255,SF,4,4.5,"5,088",828.42,Residential,Detached,2006,"14,443",Both,,N,,BASEMENT Y/N: N,,"4,299,000","4,215,000",,,,3,0,Conventional,,0,$,0,$
85255,AF,1,1,904,353.98,Residential,Stacked,2001,969,Community,,N,,BASEMENT Y/N: N,,"336,500","320,000",,,,0,1,Cash,,0,%,0,%
85255,SF,4,3.5,"3,290",638.29,Residential,Detached,2016,"18,170",Private,,N,,BASEMENT Y/N: N,,"2,199,000","2,100,000",,,,2,0,Cash,,0,$,0,$
85255,SF,5,3.5,"4,090",556.23,Residential,Detached,1999,"16,945",Both,,N,,BASEMENT Y/N: N,,"2,345,000","2,275,000",,,,3,0,Conventional,,0,$,0,$
85255,SF,4,3,"2,305",349.24,Residential,Detached,1994,"8,081",Private,,N,,BASEMENT Y/N: N,,"825,000","805,000",,,,2,0,Conventional,,0,$,17000,$
85255,SF,4,3,"3,286",349.97,Residential,Detached,1992,"17,069",Private,,N,,BASEMENT Y/N: N,,"1,295,000","1,150,000",,,,3,0,Other,,0,$,0,$
85255,SF,5,4,"3,560",730.34,Residential,Detached,2001,"13,728",Community,,N,,BASEMENT Y/N: N,,"2,650,000","2,600,000",,,,3,0,Cash,,0,$,0,$
85255,SF,3,2,"1,701",470.31,Residential,Detached,1999,"5,400",Community,,N,,BASEMENT Y/N: N,,"830,000","800,000",,,,2,0,Cash,,0,$,2000,$
85255,SF,4,3.5,"3,645",433.47,Residential,Detached,2005,"8,764",Both,,N,,BASEMENT Y/N: N,,"1,650,000","1,580,000",,,,2,0,VA,,0,%,1.5,%
85255,SF,3,2.5,"2,261",685.53,Residential,Detached,2009,"5,794",Both,,N,,BASEMENT Y/N: N,,"1,550,000","1,550,000",,,,2,0,Cash,,0,$,0,$
85255,PH,2,2,"1,667",476,Residential,Attached,2003,"8,122",Community,,N,,BASEMENT Y/N: N,,"839,000","793,500",,,,2,0,Conventional,,0,$,8500,$
85255,SF,3,2,"1,622",462.39,Residential,Detached,1998,"7,683",Community,,N,,BASEMENT Y/N: N,,"750,000","750,000",,,,2,0,Conventional,,0,$,2,%
85255,AF,3,2,"1,286",339.81,Residential,Stacked,2001,"1,342",Community,,N,,BASEMENT Y/N: N,,"437,000","437,000",,,,0,1,Conventional,,0,$,0,$
85255,SF,4,2.5,"2,770",417.68,Residential,Detached,1998,"7,700",Both,,N,,BASEMENT Y/N: N,,"1,149,000","1,157,000",,,,3,0,Conventional,,0,$,10000,$
85255,SF,3,3,"2,300",406.52,Residential,Detached,1998,"6,485",Community,,N,,BASEMENT Y/N: N,,"950,000","935,000",,,,2,0,Other,,0,$,0,$
85255,SF,3,2,"1,817",591.63,Residential,Detached,2000,"7,075",Community,,N,,BASEMENT Y/N: N,,"1,095,000","1,075,000",,,,2,0,Cash,,0,$,0,$
85255,SF,4,2.5,"2,806",498.93,Residential,Detached,1996,"8,850",Private,,N,,BASEMENT Y/N: N,,"1,495,000","1,400,000",,,,3,0,Other,,0,$,0,$
85255,SF,4,4.5,"3,492",649.63,Residential,Detached,2002,"11,483",Both,,N,,BASEMENT Y/N: N,,"2,275,000","2,268,500",,,,3,0,Other,,0,$,0,$
85255,AF,3,2,"1,548",377.9,Residential,Attached,2000,"1,801",Community,,N,,BASEMENT Y/N: N,,"585,000","585,000",,,,2,0,Cash,,0,$,0,$
85255,SF,3,2.5,"1,656",338.16,Residential,Detached,1998,"2,262",Community,,N,,BASEMENT Y/N: N,,"560,000","560,000",,,,2,0,Conventional,,0,$,0,$
85255,AF,1,1,798,407.27,Residential,Stacked,2001,814,Community,,N,,BASEMENT Y/N: N,,"329,900","325,000",,,,0,1,Cash,,0,$,0,$
85255,AF,2,2,"1,729",334.34,Residential,Attached,2003,161,Community,,N,,BASEMENT Y/N: N,,"579,900","578,075",,,,2,0,Cash,,0,$,0,$
85255,TH,3,2.5,"2,305",327.55,Residential,Attached,2000,"1,983",Community,,N,,BASEMENT Y/N: N,,"755,000","755,000",,,,2,0,Other,,0,$,0,$
85255,SF,5,3.5,"5,203",499.71,Residential,Detached,2004,"25,355",Private,,N,,BASEMENT Y/N: N,,"2,700,000","2,600,000",,,,4,0,Conventional,,0,$,0,$
85255,SF,3,2.5,"2,378",353.24,Residential,Attached,2021,"1,742",Community,,N,,BASEMENT Y/N: N,,"850,000","840,000",,,,2,0,Exchange,,0,$,1000,$
85255,TH,3,2.5,"2,305",362.25,Residential,Attached,1999,"1,993",Community,,N,,BASEMENT Y/N: N,,"850,000","835,000",,,,2,0,Conventional,,0,$,0,$
85255,SF,4,3,"2,853",525.76,Residential,Detached,1998,"9,218",None,,N,,BASEMENT Y/N: N,,"1,475,000","1,500,000",,,,3,0,Cash,,0,$,0,$
85255,SF,4,2.5,"2,371",284.69,Residential,Detached,2000,"4,050",None,,N,,BASEMENT Y/N: N,,"675,000","675,000",,,,2,0,Cash,,0,$,0,%
85255,SF,4,2.5,"2,006",381.35,Residential,Detached,1998,"5,675",Community,,N,,BASEMENT Y/N: N,,"775,000","765,000",,,,2,0,VA,,0,$,0,$
85255,SF,4,2.5,"2,371",299.03,Residential,Detached,1999,"3,886",Private,,N,,BASEMENT Y/N: N,,"709,000","709,000",,,,2,0,Carryback,,0,$,0,$
85255,TH,3,3,"2,390",627.62,Residential,Attached,2021,"5,560",Both,,N,,BASEMENT Y/N: N,,"1,500,000","1,500,000",,,,2,0,Cash,,0,$,0,$
85255,SF,3,2,"1,903",522.33,Residential,Detached,1998,"6,605",Community,,N,,BASEMENT Y/N: N,,"994,000","994,000",,,,2,0,Conventional,,0,$,1000,$
85255,TH,3,2,"1,585",369.09,Residential,Attached,2004,"1,828",Community,,N,,BASEMENT Y/N: N,,"600,000","585,000",,,,2,0,Other,,0,$,0,$
85255,SF,3,2.5,"2,669",500.18,Residential,Detached,1998,"6,778",Community,,N,,BASEMENT Y/N: N,,"1,335,000","1,335,000",,,,2,0,Cash,,0,%,0,%
85255,SF,3,2,"2,005",563.59,Residential,Detached,1992,"8,015",Private,,N,,BASEMENT Y/N: N,,"1,150,000","1,130,000",,,,3,0,Cash,,0,$,0,$
85255,SF,4,3,"2,555",489.23,Residential,Detached,1998,"8,651",Private,,N,,BASEMENT Y/N: N,,"1,250,000","1,250,000",,,,2,0,Cash,,0,%,0,%
85255,AF,3,2,"1,729",375.93,Residential,Attached,2000,"1,885",Community,,N,,BASEMENT Y/N: N,,"650,000","650,000",,,,2,0,Cash,,0,$,0,$
85257,SF,4,2.5,"2,205",317.46,Residential,Detached,1959,"7,224",None,,N,,BASEMENT Y/N: N,Yes,"729,000","700,000",,,,0,1,Conventional,Fixed,0,$,0,$
85257,SF,3,2,"1,456",432.69,Residential,Detached,1961,"6,462",Private,398.9,N,Yes,BASEMENT Y/N: N,Yes,"650,000","630,000",String,Yes,Yes,0,0,Conventional,Fixed,0,%,4000,$
85257,SF,4,2,"1,590",393.08,Residential,Detached,1960,"6,835",None,357.95,N,Yes,BASEMENT Y/N: N,Yes,"625,000","625,000",String,Yes,Yes,1,0,Conventional,Fixed,0,$,6000,$
85257,MM,2,2,"1,200",22.5,Residential,Detached,1979,"2,000",Community,329.6,Y,Yes,BASEMENT Y/N: N,Yes,"33,900","27,000",String,Yes,Yes,0,0,Cash,Other,0,$,0,$
85257,SF,4,2,"1,828",339.17,Residential,Detached,1959,"6,187",None,220,N,Yes,BASEMENT Y/N: N,Yes,"639,000","620,000",String,Yes,Yes,0,0,Conventional,Other,0,$,0,$
85257,SF,4,2,"2,114",292.33,Residential,Detached,1961,"7,620",None,57.75,N,Yes,BASEMENT Y/N: N,Yes,"624,500","618,000",Clustered,Yes,Yes,0,2,Cash,Fixed,0,$,0,$
85257,TH,2,1.5,"1,088",172.33,Residential,Attached,1964,0,Community,300,N,Yes,BASEMENT Y/N: N,Yes,"189,500","187,500",2-3-4 Plex,Yes,Yes,0,1,Cash,Other,0,$,0,$
85257,AF,1,1,720,161.11,Residential,Stacked,1966,0,Community,315,N,Yes,BASEMENT Y/N: N,Yes,"117,000","116,000",2-3-4 Plex,Yes,Yes,0,1,Cash,Fixed,0,$,6440,$
85257,AF,0,1,528,151.51,Residential,Stacked,1964,0,Community,375,N,Yes,BASEMENT Y/N: N,,"75,000","80,000",String,Yes,Yes,0,1,Cash,Fixed,0,$,0,$
85257,SF,5,3,"2,230",347.53,Residential,Detached,1958,"8,598",Private,300,N,Yes,BASEMENT Y/N: N,,"799,000","775,000",Clustered,Yes,Yes,0,2,Conventional,Fixed,0,$,0,$
85257,SF,4,2.5,"2,540",521.65,Residential,Detached,1970,"10,690",Private,198,N,Yes,BASEMENT Y/N: N,,"1,350,000","1,325,000",String,Yes,Yes,2,0,Conventional,Fixed,0,$,0,$
85257,TH,2,2,917,337.4,Residential,Attached,1986,64,Community,150,N,Yes,BASEMENT Y/N: N,,"310,000","309,400",String,Yes,Yes,0,2,Conventional,Fixed,0,%,3,%
85257,SF,3,2.5,"1,980",290.4,Residential,Detached,1960,"7,503",Private,0,N,Yes,BASEMENT Y/N: N,,"620,000","575,000",Clustered,Yes,Yes,0,0,Conventional,Fixed,0,$,1000,$
85257,SF,3,2,"1,795",389.97,Residential,Detached,1960,"6,999",Private,85,N,Yes,BASEMENT Y/N: N,,"724,999","700,000",String,Yes,Yes,2,0,Conventional,Fixed,0,$,0,$
85257,SF,2,2,"1,626",353.63,Residential,Detached,1980,"8,460",Private,300,N,Yes,BASEMENT Y/N: N,,"590,000","575,000",Clustered,Yes,Yes,2,0,FHA,Fixed,0,$,0,$
85257,TH,2,2,"1,276",336.99,Residential,Attached,1984,47,Community,300,N,Yes,BASEMENT Y/N: N,,"440,000","430,000",2-3-4 Plex,Yes,Yes,1,0,Conventional,Fixed,0,$,2000,$
85257,TH,2,1.5,950,303.16,Residential,Attached,1980,0,Community,255,N,Yes,BASEMENT Y/N: N,,"288,000","288,000",,Yes,Yes,0,1,Conventional,Other,0,$,9500,$
85257,TH,3,1,957,177.63,Residential,Attached,1962,"55,800,360",Community,302,N,Yes,BASEMENT Y/N: N,,"179,000","170,000",,Yes,Yes,0,1,Cash,Fixed,0,$,0,$
85257,SF,3,3,"2,398",304.42,Residential,Detached,1960,"8,591",Private,435,N,Yes,BASEMENT Y/N: N,,"745,000","730,000",,Yes,Yes,2.5,0,Conventional,Fixed,0,$,800,$
85257,SF,3,2,"1,305",505.75,Residential,Detached,1960,"6,707",Private,380,N,Yes,BASEMENT Y/N: N,,"674,999","660,000",,Yes,Yes,0,1,Conventional,Fixed,0,$,1500,$
85257,SF,3,2,"2,093",324.84,Residential,Detached,1960,"6,958",Private,1070,N,Yes,BASEMENT Y/N: N,,"679,900","679,900",,Yes,Yes,2,0,Conventional,Fixed,0,$,10000,$
85257,AF,2,2,"1,265",332.01,Residential,Attached,1984,447,Community,2866,N,Yes,BASEMENT Y/N: N,,"414,990","420,000",,Yes,Yes,1,0,Conventional,Fixed,0,$,7500,$
85257,SF,3,2,"1,409",361.95,Residential,Detached,1985,"6,295",None,330,N,Yes,BASEMENT Y/N: N,,"529,000","510,000",,Yes,Yes,2,0,Cash,Other,0,$,0,$
85257,SF,3,2,"1,475",434.23,Residential,Detached,1961,"7,016",Private,318,N,Yes,BASEMENT Y/N: N,,"649,999","640,500",,Yes,Yes,1,0,Conventional,Fixed,0,$,0,$
85257,TH,1,1,550,407.27,Residential,Attached,1962,100,Community,435,N,Yes,BASEMENT Y/N: N,,"224,000","224,000",,Yes,,0,1,Conventional,Fixed,0,$,6000,$
85257,SF,3,2,"1,712",443.92,Residential,Detached,1959,"6,979",None,338,N,Yes,BASEMENT Y/N: N,,"770,000","760,000",,,,2,0,Conventional,Fixed,0,%,0,%
85257,SF,3,1.75,"1,345",475.83,Residential,Detached,1955,"8,025",Private,250,N,Yes,BASEMENT Y/N: N,,"550,000","640,000",,,,0,1,Conventional,Interest Only,0,$,0,$
85257,SF,3,2,"1,148",486.93,Residential,Detached,1958,"7,138",None,185,N,Yes,BASEMENT Y/N: N,,"579,900","559,000",,,,1,0,Other,Fixed,0,$,0,$
85257,SF,4,2,"1,875",440,Residential,Detached,1958,"9,929",Private,265,N,Yes,BASEMENT Y/N: N,,"824,900","825,000",,,,2,2,Conventional,Other,0,%,0,$
85257,SF,4,2,"1,342",346.5,Residential,Detached,1959,"6,677",None,267,N,Yes,BASEMENT Y/N: N,,"449,999","465,000",,,,0,1,Conventional,Fixed,0,$,0,$
85257,TH,2,2,900,350,Residential,Attached,1985,92,Community,304,N,Yes,BASEMENT Y/N: N,,"315,000","315,000",,,,0,2,Conventional,Other,0,$,2500,$
85257,SF,3,2,"1,604",374.06,Residential,Detached,1969,"5,668",None,250,N,Yes,BASEMENT Y/N: N,,"625,000","600,000",,,,2,0,Conventional,Other,0,%,0,%
85257,SF,3,2,"1,400",392.85,Residential,Detached,1960,"6,369",None,250,N,Yes,BASEMENT Y/N: N,,"550,000","550,000",,,,0,2,Conventional,Fixed,0,$,10000,$
85257,PH,2,2,"1,115",345.29,Residential,Attached,1974,116,Community,250,N,Yes,BASEMENT Y/N: N,,"410,000","385,000",,,,0,0,Cash,Fixed,0,$,0,$
85257,SF,3,2,"1,236",485.36,Residential,Detached,1958,"6,944",Private,330,N,Yes,BASEMENT Y/N: N,,"599,900","599,900",,,,1,0,Conventional,Fixed,0,$,0,$
85257,SF,4,2,"1,647",291.44,Residential,Detached,1973,"5,000",None,463,N,Yes,BASEMENT Y/N: N,,"450,000","480,000",,,,2,0,Cash,Other,0,$,0,$
85257,SF,3,2,"1,632",453.43,Residential,Detached,1961,"6,332",Private,230,N,,BASEMENT Y/N: N,,"750,000","740,000",,,,1.5,0,Cash,Fixed,0,$,3000,$
85257,SF,3,2,"1,383",415.76,Residential,Detached,1959,"7,021",None,350,N,,BASEMENT Y/N: N,,"599,000","575,000",,,,1,0,Cash,Other,0,$,0,$
85257,AF,2,1,936,245.72,Residential,Attached,1972,797,Community,330,N,,BASEMENT Y/N: N,,"240,000","230,000",,,,0,1,Cash,Other,0,$,0,$
85258,SF,3,2,"1,632",545.34,Residential,Detached,1974,"11,317",Private,330,N,,BASEMENT Y/N: N,,"880,000","890,000",,,,2,0,Other,Fixed,0,$,0,$
85258,AF,1,1,858,361.31,Residential,Attached,1987,93,Community,380,N,,BASEMENT Y/N: N,,"315,000","310,000",,,,0,1,Conventional,Fixed,0,$,1350,$
85258,SF,4,2.5,"2,544",403.69,Residential,Detached,1987,"11,118",None,233,N,,BASEMENT Y/N: N,,"1,065,000","1,027,000",,,,2,0,Cash,Other,0,$,3400,$
85258,SF,3,3.5,"3,436",395.81,Residential,Attached,1985,"5,360",Both,392,N,,BASEMENT Y/N: N,,"1,495,000","1,360,000",,,,2,0,Conventional,Fixed,0,%,0,%
85258,SF,4,3,"3,113",447.81,Residential,Detached,1999,"6,390",Both,143.85,N,,BASEMENT Y/N: N,,"1,570,000","1,394,050",,,,3,0,Conventional,Other,0,$,0,$
85258,SF,2,2.5,"1,969",439.3,Residential,Detached,1993,"4,417",Community,275,N,,BASEMENT Y/N: N,,"865,000","865,000",,,,2,0,Conventional,Other,0,$,0,$
85258,AF,2,2,"1,812",413.91,Residential,Attached,1978,"3,983",Community,282,N,,BASEMENT Y/N: N,,"775,000","750,000",,,,2,0,Cash,Fixed,0,$,0,$
85258,TH,3,3.5,"3,426",488.91,Residential,Attached,1986,"7,452",Community,463,N,,BASEMENT Y/N: N,,"1,770,000","1,675,000",,,,2,0,Cash,Fixed,0,$,25000,$
85258,SF,3,2.5,"2,494",439.05,Residential,Detached,1985,"10,314",Private,250,N,,BASEMENT Y/N: N,,"1,139,500","1,095,000",,,,2,0,Cash,Fixed,0,$,0,%
85258,SF,3,3.5,"3,939",632.14,Residential,Detached,1986,"9,301",Community,463,N,,BASEMENT Y/N: N,,"2,495,000","2,490,000",,,,2,0,Cash,Other,0,$,0,$
85258,SF,3,2,"2,600",470.17,Residential,Detached,1986,"9,835",Private,2000,N,,BASEMENT Y/N: N,,"1,345,000","1,222,455",,,,2,0,Conventional,Other,0,$,6000,$
85258,SF,3,2,"2,035",361.18,Residential,Detached,1988,"4,940",Community,65,N,,BASEMENT Y/N: N,,"815,000","735,000",,,,2,0,VA,Other,0,%,0,%
85258,SF,3,2,"2,179",344.19,Residential,Detached,1990,"5,735",Community,461.49,N,,BASEMENT Y/N: N,,"800,000","750,000",,,,2,0,Cash,Other,0,$,0,$
85258,AF,2,2,"1,114",363.55,Residential,Attached,1982,115,Community,259,N,,BASEMENT Y/N: N,,"410,000","405,000",,,,0,1,Cash,Fixed,0,$,0,$
85258,TH,2,2,"1,513",561.79,Residential,Stacked,1993,159,Community,373,N,,BASEMENT Y/N: N,,"849,000","850,000",,,,2,0,Conventional,Other,0,%,0,%
85258,SF,4,3,"3,460",520.23,Residential,Detached,1982,"9,996",Private,266,N,,BASEMENT Y/N: N,,"1,900,000","1,800,000",,,,2,0,Conventional,Other,0,$,0,$
85258,SF,3,2.5,"2,480",344.76,Residential,Detached,1978,"8,596",None,209,N,,BASEMENT Y/N: N,,"888,000","855,000",,,,2,0,Conventional,Fixed,0,%,0,%
85258,SF,5,5.5,"4,079",551.61,Residential,Detached,1981,"13,623",Private,903,N,,BASEMENT Y/N: N,,"2,350,000","2,250,000",,,,2,0,Cash,Other,0,$,9250,$
85258,TH,3,2,"2,295",283.22,Residential,Attached,1978,"9,892",Community,259,N,,BASEMENT Y/N: N,,"675,000","650,000",,,,2,0,Cash,Other,0,$,0,$
85258,SF,5,3.5,"3,048",396.98,Residential,Detached,1986,"22,823",Private,463,N,,BASEMENT Y/N: N,,"1,375,000","1,210,000",,,,3,0,Conventional,Fixed,0,$,0,$
85258,SF,2,2,"1,767",360.5,Residential,Detached,1989,"3,994",Community,250,N,,BASEMENT Y/N: N,,"649,900","637,000",,,,2,0,Conventional,Other,0,$,0,$
85258,AF,1,1,858,417.24,Residential,Stacked,1990,125,Community,280,N,,BASEMENT Y/N: N,,"365,000","358,000",,,,1,0,Conventional,Other,2000,$,2000,$
85258,AF,2,2,"1,162",429.43,Residential,Stacked,1985,118,Community,255,N,,BASEMENT Y/N: N,,"499,000","499,000",,,,1,1,Cash,Fixed,0,$,0,$
85258,SF,4,4.5,"4,840",491.74,Residential,Detached,1993,"8,128",Community,245,N,,BASEMENT Y/N: N,,"2,499,999","2,380,000",,,,2,0,Conventional,Fixed,0,$,10000,$
85258,TH,2,2,"1,612",549.01,Residential,Attached,1985,"5,326",Community,350,N,,BASEMENT Y/N: N,,"875,000","885,000",,,,2,0,Conventional,Fixed,0,%,0,%
85258,SF,3,2,"1,930",414.5,Residential,Detached,1978,"6,959",Private,321,N,,BASEMENT Y/N: N,,"799,999","799,999",,,,2,0,Conventional,Other,0,$,0,$
85258,TH,2,2.5,"1,603",530.26,Residential,Attached,1986,"1,257",Community,420,N,,BASEMENT Y/N: N,,"895,000","850,000",,,,2,0,Other,Fixed,0,$,3000,$
85258,SF,2,2,"1,603",389.89,Residential,Detached,1985,"5,876",Community,388.16,N,,BASEMENT Y/N: N,,"650,000","625,000",,,,2,0,Cash,Other,0,$,0,$
85258,TH,3,2,"2,295",333.33,Residential,Attached,1983,"10,452",Community,145,N,,BASEMENT Y/N: N,,"784,900","765,000",,,,2,0,Conventional,,0,$,0,$
85258,AF,2,2,"1,105",303.17,Residential,Stacked,1989,113,Community,330,N,,BASEMENT Y/N: N,,"351,000","335,000",,,,0,0,Conventional,,0,$,0,$
85258,SF,4,2.5,"2,847",561.99,Residential,Detached,1986,"12,926",Private,262,N,,BASEMENT Y/N: N,,"1,699,950","1,600,000",,,,2,0,Conventional,,0,%,0,%
85258,SF,5,2.5,"2,669",655.68,Residential,Detached,1978,"12,072",Private,463,N,,BASEMENT Y/N: N,,"1,800,000","1,750,000",,,,2,0,Cash,,0,$,0,$
85258,SF,4,2.5,"2,828",369.52,Residential,Detached,1986,"11,701",Private,255,N,,BASEMENT Y/N: N,,"1,085,000","1,045,000",,,,3,0,Conventional,,0,$,25000,$
85258,TH,2,2,"2,168",395.66,Residential,Attached,1981,"5,011",Community,498.4,N,,BASEMENT Y/N: N,,"899,900","857,800",,,,2,0,Cash,,0,$,0,$
85258,SF,3,2.5,"2,632",207.06,Residential,Detached,1980,"5,684",None,463,Y,,BASEMENT Y/N: N,,"625,000","545,000",,,,2,0,Cash,,0,$,0,$
85258,AF,2,2,"1,044",432.95,Residential,Stacked,1975,"1,033",Private,351,N,,BASEMENT Y/N: N,,"459,000","452,000",,,,0,1,Conventional,,0,%,0,%
85258,AF,2,2,"1,114",359.07,Residential,Attached,1983,117,Community,468,N,,BASEMENT Y/N: N,,"409,000","400,000",,,,0,1,Conventional,,0,%,2.5,%
85258,AF,2,2,"1,104",543.47,Residential,Attached,1987,"1,530",Community,256.66,N,,BASEMENT Y/N: N,,"599,900","600,000",,,,1,0,Conventional,,0,$,0,$
85258,TH,2,2,"1,854",345.2,Residential,Attached,1979,"4,136",Community,238,N,,BASEMENT Y/N: N,,"649,900","640,000",,,,0,2,Cash,,0,$,0,$
85258,SF,3,3,"3,224",547.45,Residential,Detached,1994,"4,886",Community,250,N,,BASEMENT Y/N: N,,"1,795,000","1,765,000",,,,2,0,Cash,,0,$,0,$
85258,PH,3,2,"2,041",384.61,Residential,Attached,1986,515,Community,255,N,,BASEMENT Y/N: N,,"785,000","785,000",,,,2,0,Cash,,0,$,0,$
85258,AF,2,2,"1,155",303.2,Residential,Stacked,1983,"1,222",Community,352,N,,BASEMENT Y/N: N,,"348,500","350,200",,,,0,1,Conventional,,0,$,0,$
85258,SF,2,2,"1,768",345.02,Residential,Detached,1983,"5,056",Community,372,N,,BASEMENT Y/N: N,,"674,000","610,000",,,,2,0,Other,,0,$,0,$
85258,SF,4,3,"2,842",772.34,Residential,Detached,1981,"10,716",Private,250,N,,BASEMENT Y/N: N,,"2,195,000","2,195,000",,,,2,0,Conventional,,0,$,0,$
85258,AF,2,2,"1,045",344.5,Residential,Stacked,1984,108,Community,43.45,N,,BASEMENT Y/N: N,,"375,000","360,000",,,,0,1,Other,,0,%,0,%
85258,SF,4,2,"2,213",373.86,Residential,Detached,1975,"8,400",Private,225,N,,BASEMENT Y/N: N,,"865,000","827,359",,,,2,0,Cash,,0,$,0,$
85258,TH,2,2,"1,593",408.03,Residential,Stacked,1994,144,Community,255,N,,BASEMENT Y/N: N,,"650,000","650,000",,,,1,0,Conventional,,0,$,0,$
85258,AF,2,2,"1,076",376.39,Residential,Attached,1990,108,Community,255,N,,BASEMENT Y/N: N,,"415,000","405,000",,,,1,0,Conventional,,0,$,350,$
