,Zip_Code,Dwelling_Type,Nr_Bedrooms,Nr_Bathrooms,Approx_SQFT,Price_per_SqFt,Dwelling_Styles,Year_Built,Approx_Lot_SqFt,Pool,HOA_Fee,Land_Lease_Fee,Clubhouse_Rec_Room,Basement,RV_Gate,List_Price,Sold_Price,Building_Style,Gated_Community,Workout_Facility,Garage_Spaces,Carport_Spaces,Loan_Type,Payment_Type,HOA_Missing,Buyer_Concession,Seller_Concession,diff_List_Sold
1635,85208,MM,2,1.75,1296,208.33,Detached,1971,11600,Community,102.0,N,No,N,No,279000,270000,Missing,No,No,0.0,2.0,Cash,Fixed,0,0.0,0.0,-9000
1636,85208,MM,3,1.75,1848,197.51,Detached,1997,9980,Community,713.0,N,No,N,No,389900,365000,Missing,No,No,3.0,0.0,Cash,Fixed,0,0.0,0.0,-24900
1637,85208,MM,2,1.0,840,73.21,Detached,1980,0,Community,209.0,Y,No,N,No,67999,61500,Missing,No,No,0.0,2.0,Cash,Fixed,0,0.0,0.0,-6499
1638,85208,MM,2,2.0,1288,122.67,Detached,2021,5200,Community,102.0,Y,No,N,No,174000,158000,Missing,No,No,0.0,2.0,Cash,Fixed,0,0.0,0.0,-16000
1639,85208,SF,3,2.0,1836,242.37,Detached,1973,9226,no_pool,125.0,N,No,N,No,445000,445000,Missing,No,No,2.0,0.0,Conventional,Fixed,0,0.0,11300.0,0
1640,85208,SF,3,2.0,1709,254.53,Detached,2018,4130,Community,113.8,N,No,N,No,435000,435000,Missing,No,No,2.0,0.0,Conventional,Fixed,0,0.0,5000.0,0
1641,85208,SF,3,2.0,1300,300.0,Detached,1999,6612,no_pool,127.0,N,No,N,No,390000,390000,Missing,No,No,2.0,0.0,VA,Fixed,0,0.0,8100.0,0
1642,85208,PH,1,1.0,616,332.79,Attached,1978,690,Community,120.0,N,No,N,No,205000,205000,Missing,No,No,0.0,1.0,Conventional,Fixed,0,0.0,0.0,0
1643,85208,PH,2,2.0,1313,262.75,Attached,1996,163,Community,102.0,N,No,N,No,354900,345000,Missing,No,No,2.0,0.0,Cash,Fixed,0,0.0,0.0,-9900
1644,85208,SF,3,2.5,1191,273.71,Attached,2008,2331,Community,197.0,N,No,N,No,339900,326000,Missing,No,No,2.0,0.0,FHA,Fixed,0,0.0,0.0,-13900
1645,85208,SF,3,2.0,1380,282.25,Detached,2023,6146,no_pool,78.0,N,No,N,No,389500,389500,Missing,No,No,2.0,0.0,Conventional,Other,0,0.0,11685.0,0
1646,85208,SF,5,2.5,2446,204.82,Detached,1999,6467,Private,885.0,N,No,N,No,500000,501000,Missing,No,No,2.0,0.0,VA,Other,0,0.0,0.0,1000
1647,85208,SF,3,2.0,1427,297.82,Detached,2000,6600,Private,55.0,N,No,N,No,425000,425000,Missing,No,No,2.0,0.0,FHA,Other,0,0.0,12750.0,0
1648,85208,MM,1,1.75,815,253.99,Detached,2010,2004,Community,153.0,N,No,N,No,219900,207000,Missing,No,No,0.0,1.0,Conventional,Fixed,0,0.0,6500.0,-12900
1649,85208,SF,3,2.0,1300,330.76,Detached,1998,8255,Private,123.0,N,No,N,No,420000,430000,Missing,No,No,2.0,0.0,Conventional,Fixed,0,0.0,0.0,10000
1650,85208,SF,2,2.0,1294,266.61,Detached,1987,6364,Community,129.0,N,No,N,No,345000,345000,Missing,No,No,2.0,0.0,VA,Fixed,0,0.0,8500.0,0
1651,85208,SF,3,1.0,1400,225.0,Detached,1971,6299,no_pool,123.0,N,No,N,No,315000,315000,Missing,No,No,0.0,2.0,Conventional,Fixed,0,0.0,3150.0,0
1652,85208,MM,2,2.0,1345,204.46,Detached,1995,6621,no_pool,180.0,N,No,N,No,285000,275000,Missing,No,No,0.0,2.0,Conventional,Fixed,0,0.0,340.0,-10000
1653,85208,MD,2,1.5,860,273.25,Detached,2020,1999,Community,54.0,N,No,N,No,245000,235000,Missing,No,No,0.0,1.0,Conventional,Fixed,0,0.0,0.0,-10000
1654,85208,PH,2,1.75,1368,244.8,Attached,1985,162,Community,127.0,N,No,N,No,354900,334900,Missing,No,No,2.0,0.0,Conventional,Fixed,0,0.0,0.0,-20000
1655,85208,SF,2,2.0,993,302.11,Detached,1979,6451,Community,127.0,N,No,N,No,300000,300000,Missing,No,No,2.0,0.0,Conventional,Fixed,0,0.0,4500.0,0
1656,85208,SF,5,3.0,2553,207.59,Detached,1995,7532,no_pool,44.0,N,No,N,No,530000,530000,Missing,No,No,2.0,0.0,FHA,Fixed,0,0.0,10000.0,0
1657,85208,SF,3,1.0,1210,264.46,Detached,1963,8873,Private,125.0,N,No,N,No,320000,320000,Missing,No,No,0.0,1.0,Conventional,Fixed,0,0.0,9600.0,0
1658,85208,MM,2,1.0,1158,148.1,Detached,1979,6307,no_pool,142.0,N,No,N,No,175000,171500,Missing,No,No,2.0,2.0,Conventional,Fixed,0,0.0,0.0,-3500
1659,85208,MM,2,1.5,1100,154.54,Detached,1972,6286,no_pool,129.0,N,No,N,No,184000,170000,Missing,No,No,0.0,2.0,Cash,Fixed,0,0.0,0.0,-14000
1660,85208,SF,2,2.0,1840,227.72,Detached,1982,11409,Community,139.0,N,No,N,No,425000,419000,Missing,No,No,2.0,0.0,Cash,Fixed,0,0.0,0.0,-6000
1661,85208,PH,2,2.0,1032,245.15,Attached,1979,107,Community,102.0,N,No,N,No,259900,253000,Missing,No,No,0.0,1.0,Cash,Fixed,0,0.0,0.0,-6900
1662,85208,SF,2,2.0,1007,349.06,Detached,1999,3285,Community,129.0,N,No,N,No,355000,351500,Missing,No,No,2.0,0.0,Conventional,Fixed,0,0.0,10650.0,-3500
1663,85208,MM,2,1.0,840,46.42,Detached,1978,0,Community,123.0,Y,No,N,No,42000,39000,Missing,No,No,0.0,2.0,Cash,Fixed,0,0.0,0.0,-3000
1664,85208,MM,2,1.0,820,182.92,Detached,1972,5445,Community,117.0,N,No,N,No,165000,150000,Missing,No,No,0.0,2.0,Other,Fixed,0,0.0,0.0,-15000
1665,85208,PH,2,1.75,1032,281.0,Attached,1979,106,Community,189.0,N,No,N,No,299900,290000,Missing,No,No,0.0,1.0,Cash,Other,0,0.0,0.0,-9900
1666,85208,SF,2,2.0,1494,245.64,Detached,1985,6747,Community,100.0,N,No,N,No,375000,367000,Missing,No,No,2.0,0.0,Cash,Fixed,0,0.0,0.0,-8000
1667,85208,MM,4,2.0,1790,78.77,Detached,1988,3500,Both,172.0,Y,No,N,No,169900,141000,Missing,No,No,0.0,3.0,Conventional,Fixed,0,0.0,0.0,-28900
1668,85208,SF,4,2.0,1664,260.21,Detached,2023,8682,no_pool,273.0,N,No,N,No,430000,433000,Missing,No,No,2.0,0.0,Other,Other,0,0.0,8000.0,3000
1669,85208,SF,2,2.0,1493,265.24,Detached,1974,9535,Community,113.8,N,No,N,No,396000,396000,Missing,No,No,2.0,2.0,Conventional,Fixed,0,0.0,0.0,0
1670,85208,PH,2,1.75,1561,365.15,Attached,1996,199,Community,177.0,N,No,N,No,599000,570000,Missing,No,No,2.0,0.0,Cash,Fixed,0,0.0,0.0,-29000
1671,85208,MM,1,1.0,781,208.71,Detached,1969,7018,no_pool,65.0,N,No,N,No,165000,163000,Missing,No,No,0.0,2.0,Other,Fixed,0,0.0,0.0,-2000
1672,85208,SF,4,2.0,1445,287.19,Detached,1973,6546,no_pool,78.0,N,No,N,No,400000,415000,Missing,No,No,0.0,0.0,FHA,Fixed,0,0.0,12000.0,15000
1673,85208,MM,2,2.0,1534,176.01,Detached,1989,8660,Community,85.0,N,No,N,No,259900,270000,Missing,No,No,0.0,2.0,Cash,Fixed,0,0.0,0.0,10100
1674,85208,MM,2,1.0,896,72.54,Detached,1988,2000,Community,172.0,Y,No,N,No,69900,65000,Missing,No,No,0.0,2.0,Cash,Fixed,0,0.0,0.0,-4900
1675,85208,SF,5,3.0,3088,166.77,Detached,1999,7700,no_pool,102.0,N,No,N,No,519000,515000,Missing,No,No,3.0,0.0,FHA,Fixed,0,0.0,0.0,-4000
1676,85208,SF,2,2.0,993,266.87,Detached,1979,7187,Community,123.0,N,No,N,No,269500,265000,Missing,No,No,0.0,1.0,Cash,Fixed,0,0.0,0.0,-4500
1677,85208,MM,1,2.0,750,229.33,Detached,1994,2004,Community,115.0,N,No,N,No,172000,172000,Missing,No,No,0.0,1.0,Cash,Fixed,0,0.0,0.0,0
1678,85208,MM,2,1.0,841,208.08,Detached,1978,8355,no_pool,135.0,N,No,N,No,191000,175000,Missing,No,No,0.0,3.0,Cash,Fixed,0,0.0,0.0,-16000
1679,85208,MM,2,2.0,1144,74.3,Detached,1985,0,Community,54.0,Y,No,N,No,89900,85000,Missing,No,No,0.0,1.0,Conventional,Fixed,0,0.0,0.0,-4900
1680,85208,MM,2,1.75,960,208.33,Detached,1979,6813,Community,165.0,N,No,N,No,219900,200000,Missing,No,No,0.0,1.0,Cash,Other,0,0.0,0.0,-19900
1681,85208,SF,4,2.0,2027,197.83,Detached,1998,7122,Private,78.0,N,No,N,No,435000,401000,Missing,No,No,2.0,0.0,Cash,Fixed,0,0.0,0.0,-34000
1682,85208,MM,2,1.0,840,41.66,Detached,1977,0,Community,885.0,Y,No,N,No,34900,35000,Missing,No,No,0.0,2.0,Conventional,Other,0,0.0,50.0,100
1683,85208,SF,3,2.0,1200,268.33,Detached,1972,9797,no_pool,273.0,N,No,N,No,319900,322000,Missing,No,No,0.0,2.0,VA,Fixed,0,0.0,12796.0,2100
1684,85208,MM,1,1.0,529,198.49,Detached,1970,6299,no_pool,450.0,N,No,N,No,105000,105000,Missing,No,No,0.0,1.0,Cash,Fixed,0,0.0,0.0,0
1685,85208,MM,2,2.0,1358,147.27,Detached,1974,6325,no_pool,240.0,N,No,N,No,219000,200000,Missing,No,No,0.0,2.0,Cash,Fixed,0,0.0,0.0,-19000
1686,85208,MM,2,2.0,720,38.88,Detached,1971,0,no_pool,240.0,Y,No,N,No,28000,28000,Missing,No,No,0.0,0.0,Cash,Fixed,0,0.0,0.0,0
1687,85209,SF,4,3.0,1937,271.03,Detached,2019,6487,Community,82.0,N,No,N,No,532400,525000,Missing,No,No,3.0,0.0,Conventional,Fixed,0,0.0,15972.0,-7400
1688,85209,SF,3,2.5,1730,268.79,Detached,2017,3160,Community,225.0,N,No,N,No,480000,465000,Missing,No,No,2.0,0.0,Conventional,Fixed,0,0.0,2500.0,-15000
1689,85209,TH,3,2.0,1773,259.44,Attached,2000,4792,Community,89.0,N,No,N,No,475000,460000,Missing,No,No,2.0,0.0,Conventional,Fixed,0,0.0,0.0,-15000
1690,85209,SF,3,2.0,2058,257.53,Detached,1996,6303,no_pool,575.0,N,No,N,No,530000,530000,Missing,No,No,2.5,0.0,Conventional,Fixed,0,0.0,10600.0,0
1691,85209,SF,2,2.0,1885,233.42,Detached,1991,7919,Community,89.0,N,No,N,No,444000,440000,Missing,No,No,2.0,0.0,FHA,Fixed,0,0.0,10000.0,-4000
1692,85209,TH,2,2.0,1498,223.56,Attached,1994,1776,Community,89.0,N,No,N,No,344900,334900,Missing,No,No,2.0,0.0,Cash,Fixed,0,0.0,0.0,-10000
1693,85209,SF,4,3.0,1937,270.98,Detached,2019,5398,Community,89.0,N,No,N,No,524900,524900,Missing,No,No,3.0,0.0,VA,Fixed,0,0.0,7500.0,0
1694,85209,SF,3,2.25,2010,186.57,Detached,1987,6569,Community,640.0,N,No,N,No,402000,375000,Missing,No,No,2.0,0.0,Other,Fixed,0,0.0,0.0,-27000
1695,85209,SF,2,2.0,1375,232.73,Detached,2002,8537,Community,108.0,N,No,N,No,339900,320000,Missing,No,No,2.0,0.0,Cash,Fixed,0,0.0,0.0,-19900
1696,85209,MM,4,2.0,1500,230.0,Detached,2023,8965,no_pool,700.0,N,No,N,No,351000,345000,Missing,No,No,0.0,2.0,FHA,Fixed,0,0.0,3510.0,-6000
1697,85209,SF,2,2.0,1345,245.28,Detached,1995,6965,Community,105.0,N,No,N,No,339900,329900,Missing,No,No,2.0,0.0,Conventional,Fixed,0,0.0,6100.0,-10000
1698,85209,SF,3,2.0,1230,294.55,Detached,2004,838,Community,638.0,N,No,N,No,365900,362300,Missing,No,No,2.0,0.0,FHA,Other,0,0.0,2300.0,-3600
1699,85209,SF,5,4.0,3467,197.57,Detached,1997,9383,Private,240.0,N,No,N,No,684990,685000,Missing,No,No,3.0,0.0,VA,Fixed,0,0.0,9000.0,10
1700,85209,SF,4,2.0,1798,244.71,Detached,2001,3500,no_pool,105.0,N,No,N,No,435000,440000,Missing,No,No,2.0,0.0,Conventional,Other,0,0.0,15000.0,5000
1701,85209,MM,3,2.0,1648,109.22,Detached,2003,2000,Community,105.0,Y,No,N,No,188000,180000,Missing,No,No,2.0,0.0,Cash,Fixed,0,0.0,0.0,-8000
1702,85209,SF,3,2.5,1626,236.77,Detached,2005,2846,Community,300.0,N,No,N,No,385000,385000,Missing,No,No,2.0,0.0,Cash,Fixed,0,0.0,0.0,0
1703,85209,SF,2,2.0,2163,288.95,Detached,2002,6480,Community,222.0,N,No,N,No,650000,625000,Missing,No,No,2.0,0.0,Conventional,Adjustable,0,0.0,0.0,-25000
1704,85209,SF,2,2.0,1749,242.99,Detached,2003,7920,Community,408.0,N,No,N,No,440000,425000,Missing,No,No,2.0,0.0,Cash,Fixed,0,0.0,0.0,-15000
1705,85209,SF,2,2.0,1165,309.01,Detached,2002,6480,Community,62.7,N,No,N,No,365000,360000,Missing,No,No,2.0,0.0,Cash,Other,0,0.0,0.0,-5000
1706,85209,SF,4,3.0,2662,240.42,Detached,1996,11029,Private,156.0,N,No,N,No,650000,640000,Missing,No,No,3.0,0.0,Conventional,Other,0,0.0,0.0,-10000
1707,85209,TH,3,2.0,1702,302.59,Attached,2005,2141,Community,408.0,N,No,N,No,532000,515000,Missing,No,No,2.0,0.0,Other,Fixed,0,0.0,0.0,-17000
1708,85209,SF,3,2.5,2832,215.4,Detached,1999,9879,no_pool,249.0,N,No,N,No,630000,610000,Missing,No,No,3.0,0.0,Conventional,Fixed,0,0.0,0.0,-20000
1709,85209,TH,2,2.0,1247,319.96,Attached,2004,1638,Community,408.0,N,No,N,No,399000,399000,Missing,No,No,2.0,0.0,Conventional,Other,0,0.0,0.0,0
1710,85209,SF,2,2.0,1475,296.61,Detached,2004,6660,Community,250.0,N,No,N,No,449900,437500,Missing,No,No,2.0,0.0,Conventional,Fixed,0,0.0,0.0,-12400
1711,85209,SF,3,2.5,2833,224.14,Detached,2000,10843,no_pool,444.0,N,No,N,No,659900,635000,Missing,No,No,3.0,0.0,Conventional,Fixed,0,0.0,5000.0,-24900
1712,85209,SF,3,2.0,1231,308.69,Detached,2000,6000,no_pool,259.0,N,No,N,No,382500,380000,Missing,No,No,2.0,0.0,Conventional,Other,0,0.0,0.0,-2500
1713,85209,SF,2,2.0,2085,213.42,Detached,1994,7153,Community,259.0,N,No,N,No,447700,445000,Missing,No,No,2.0,0.0,Conventional,Fixed,0,0.0,0.0,-2700
1714,85209,SF,2,2.0,1761,238.5,Detached,1990,6480,Community,534.0,N,No,N,No,439000,420000,Missing,No,No,2.0,0.0,Conventional,Fixed,0,0.0,0.0,-19000
1715,85209,SF,4,3.0,2470,218.62,Detached,2003,7669,no_pool,440.0,N,No,N,No,545500,540000,Missing,No,No,2.0,0.0,Conventional,Fixed,0,0.0,0.0,-5500
1716,85209,MM,2,2.0,902,171.84,Detached,1971,7231,no_pool,136.0,N,No,N,No,179990,155000,Missing,No,No,0.0,1.0,Cash,Other,0,0.0,0.0,-24990
1717,85209,SF,3,2.0,1660,277.1,Detached,2003,6480,Community,394.0,N,No,N,No,465000,460000,Missing,No,No,2.0,0.0,VA,Fixed,0,0.0,0.0,-5000
1718,85209,SF,4,3.0,2277,265.7,Detached,2019,6240,Community,444.0,N,No,N,No,610000,605000,Missing,No,No,3.0,0.0,Conventional,Other,0,0.0,0.0,-5000
1719,85209,SF,4,3.0,2352,231.71,Detached,1994,7061,Private,558.0,N,No,N,No,540000,545000,Missing,No,No,2.0,0.0,Conventional,Fixed,0,0.0,0.0,5000
1720,85209,SF,3,2.0,1769,259.19,Detached,2001,6480,Community,360.0,N,No,N,No,464990,458500,Missing,No,No,2.0,0.0,Other,Fixed,0,0.0,0.0,-6490
1721,85209,SF,2,2.0,1283,253.31,Detached,1988,7396,Community,558.0,N,No,N,No,339500,325000,Missing,No,No,2.0,0.0,Cash,Fixed,0,0.0,0.0,-14500
1722,85209,TH,2,2.0,1492,335.12,Attached,2008,2139,no_pool,140.0,N,No,N,No,500000,500000,Missing,No,No,2.0,0.0,Conventional,Other,0,0.0,0.0,0
1723,85209,SF,4,3.0,2464,261.76,Detached,2017,7500,Community,394.0,N,No,N,No,650000,645000,Missing,No,No,3.0,0.0,Conventional,Other,0,0.0,0.0,-5000
1724,85209,SF,2,3.0,1988,218.81,Detached,1996,6656,Community,235.0,N,No,N,No,439900,435000,Missing,No,No,2.0,0.0,Conventional,Fixed,0,0.0,0.0,-4900
1725,85209,MM,2,2.0,1020,215.68,Detached,2020,0,Community,444.0,Y,No,N,No,225500,220000,Missing,No,No,0.0,1.5,Cash,Fixed,0,0.0,0.0,-5500
1726,85209,SF,3,3.0,2123,259.06,Detached,2004,6660,Community,273.87,N,No,N,No,550000,550000,Missing,No,No,2.0,0.0,Cash,Fixed,0,0.0,0.0,0
1727,85209,SF,2,1.75,1165,332.18,Detached,2000,7135,Community,618.0,N,No,N,No,399000,387000,Missing,No,No,2.0,0.0,Conventional,Other,0,0.0,0.0,-12000
1728,85209,SF,6,3.0,3711,208.83,Detached,2004,9416,Private,444.0,N,No,N,No,785000,775000,Missing,No,No,3.0,0.0,Conventional,Fixed,0,0.0,0.0,-10000
1729,85209,MM,2,2.0,2080,110.57,Detached,2001,0,Community,,Y,No,N,No,239900,230000,Missing,No,No,2.0,0.0,Cash,Fixed,1,0.0,0.0,-9900
1730,85209,AF,2,2.0,992,322.58,Stacked,2018,1198,Community,,N,No,N,No,335000,320000,Missing,No,No,1.0,0.0,Cash,Other,1,0.0,8375.0,-15000
1731,85209,SF,3,2.0,1660,246.99,Detached,2001,6480,Community,,N,No,N,No,429000,410000,Missing,No,No,2.0,0.0,Other,Fixed,1,0.0,0.0,-19000
1732,85209,SF,3,2.5,1642,249.69,Detached,2009,2696,Community,,N,No,N,No,415000,410000,Missing,No,No,2.0,0.0,Conventional,Other,1,0.0,10000.0,-5000
1733,85209,MM,2,2.0,1390,135.97,Detached,2003,0,Community,,Y,No,N,No,189000,189000,Missing,No,No,0.0,2.0,Cash,Fixed,1,0.0,500.0,0
1734,85209,MM,3,2.0,963,296.99,Detached,2002,6530,no_pool,,N,No,N,No,280000,286000,Missing,No,No,0.0,2.0,Conventional,Fixed,1,0.0,6000.0,6000
1735,85209,SF,3,2.5,2634,261.92,Detached,2000,7843,Community,,N,No,N,No,699000,689900,Missing,No,No,3.0,0.0,Cash,Other,1,0.0,0.0,-9100
1736,85209,SF,3,2.0,1775,295.77,Detached,2002,6991,no_pool,,N,No,N,No,524900,525000,Missing,No,No,2.0,0.0,VA,Fixed,1,0.0,0.0,100
1737,85209,SF,3,2.0,1696,271.23,Detached,2000,5493,no_pool,,N,No,N,No,459900,460000,Missing,No,No,2.0,0.0,FHA,Fixed,1,0.0,0.0,100
1738,85209,SF,2,2.0,1465,255.97,Detached,1988,6160,no_pool,,N,No,N,No,375000,375000,Missing,No,No,2.0,0.0,Conventional,Fixed,1,7500.0,0.0,0
1739,85209,SF,5,3.0,2009,263.81,Detached,1999,6378,Private,,N,No,N,No,530000,530000,Missing,No,No,2.0,0.0,Conventional,Fixed,1,0.0,8600.0,0
1740,85209,MM,2,2.0,1344,101.93,Detached,1984,0,Community,,Y,No,N,No,138900,137000,Missing,No,No,0.0,2.0,Cash,Other,1,0.0,5750.0,-1900
1741,85209,SF,4,3.0,2464,286.12,Detached,2016,7500,Both,,N,No,N,No,675000,705000,Missing,No,No,3.0,0.0,Conventional,Other,1,0.0,0.0,30000
1742,85209,SF,3,2.5,2315,287.25,Detached,2005,6660,Community,,N,No,N,No,665000,665000,Missing,No,No,2.5,0.0,Cash,Missing,1,0.0,0.0,0
1743,85209,SF,2,2.0,2300,208.26,Detached,1987,9660,Community,,N,No,N,No,479000,479000,Missing,No,No,2.0,0.0,Other,Missing,1,0.0,1000.0,0
1744,85209,SF,2,2.0,1890,291.0,Detached,2005,6660,Community,,N,No,N,No,549900,549990,Missing,No,No,2.5,3.0,Cash,Missing,1,0.0,0.0,90
1745,85209,SF,3,2.0,1545,249.19,Detached,1996,6464,no_pool,,N,No,N,No,400000,385000,Missing,No,No,2.0,0.0,Other,Missing,1,0.0,0.0,-15000
1746,85209,SF,2,2.0,1122,295.81,Detached,1992,6647,Community,,N,No,N,No,331900,331900,Missing,No,No,2.0,0.0,Cash,Missing,1,0.0,0.0,0
1747,85209,SF,2,2.0,1405,330.96,Detached,2006,6480,Community,,N,No,N,No,475000,465000,Missing,No,No,2.0,0.0,Conventional,Missing,1,0.0,0.0,-10000
1748,85209,SF,2,3.0,2093,215.0,Detached,1995,6460,Community,,N,No,N,No,449999,449999,Missing,No,No,2.0,0.0,VA,Missing,1,0.0,0.0,0
1749,85210,AF,1,1.0,680,325.0,Attached,1988,731,Community,,N,No,N,No,230000,221000,Missing,No,No,1.0,0.0,Conventional,Missing,1,0.0,6000.0,-9000
1750,85210,SF,5,3.0,2310,192.64,Detached,1972,8280,Private,,N,No,Y,No,445000,445000,Missing,No,No,0.0,2.0,FHA,Missing,1,0.0,2500.0,0
1751,85210,TH,2,1.5,972,252.05,Attached,1984,545,Community,,N,No,N,No,245000,245000,Missing,No,No,0.0,1.0,Conventional,Missing,1,0.0,0.0,0
1752,85210,SF,3,2.0,1672,251.13,Detached,1971,6408,no_pool,,N,No,N,No,419900,419900,Missing,No,No,0.0,1.0,FHA,Missing,1,0.0,5248.75,0
1753,85210,AF,2,2.0,871,264.64,Attached,1984,855,Community,,N,No,N,No,239500,230500,Missing,No,No,0.0,1.0,Conventional,Missing,1,0.0,7185.0,-9000
1754,85210,SF,3,2.0,1774,276.21,Detached,1979,11692,Private,,N,No,N,No,515000,490000,Missing,No,No,2.0,0.0,Conventional,Missing,1,0.0,0.0,-25000
1755,85210,TH,1,1.25,926,288.33,Attached,1984,900,Community,,N,No,N,No,275000,267000,Missing,No,No,2.0,0.0,Conventional,Missing,1,0.0,2000.0,-8000
1756,85210,TH,3,2.5,1446,264.52,Attached,2015,1446,Community,,N,No,N,No,380000,382500,Missing,No,No,2.0,0.0,Conventional,Missing,1,0.0,11400.0,2500
1757,85210,SF,4,2.0,1870,254.01,Detached,1980,11465,Private,,N,No,N,No,499000,475000,Missing,No,No,2.0,0.0,Other,Missing,1,0.0,0.0,-24000
1758,85210,AF,1,1.0,582,336.77,Stacked,1981,61,Community,,N,No,N,No,196000,196000,Missing,No,No,0.0,0.0,Conventional,Missing,1,0.0,1500.0,0
1759,85210,AF,1,1.0,757,277.41,Attached,1988,812,Community,,N,No,N,No,230000,210000,Missing,No,No,0.0,1.0,Other,Missing,1,0.0,0.0,-20000
1760,85210,SF,2,2.0,1044,337.16,Detached,1980,6436,no_pool,,N,No,N,No,365000,352000,Missing,No,No,1.0,0.0,Conventional,Missing,1,0.0,5475.0,-13000
1761,85210,SF,3,2.0,1892,198.2,Detached,1978,7762,Community,,N,No,N,No,445000,375000,Missing,No,No,1.0,0.0,Cash,Missing,1,0.0,0.0,-70000
1762,85210,AF,2,2.0,989,218.4,Attached,1983,757,Community,,N,No,N,No,238000,216000,Missing,No,No,0.0,0.0,Cash,Missing,1,0.0,0.0,-22000
1763,85210,AF,2,2.0,1120,250.0,Stacked,1988,1263,Community,,N,No,N,No,285000,280000,Missing,No,No,0.0,1.0,Other,Missing,1,0.0,0.0,-5000
1764,85210,SF,4,2.0,1704,322.18,Detached,1979,11288,Private,,N,No,N,No,549000,549000,Missing,No,No,2.0,0.0,Conventional,Missing,1,0.0,25000.0,0
1765,85210,TH,2,2.0,945,285.71,Attached,1964,950,Community,,N,No,N,No,275000,270000,Missing,No,No,0.0,1.0,Conventional,Missing,1,0.0,5500.0,-5000
1766,85210,SF,3,2.0,1460,277.4,Detached,1955,8215,Private,,N,No,N,No,400000,405000,Missing,No,No,0.0,0.0,Conventional,Missing,1,0.0,12000.0,5000
1767,85210,SF,4,2.5,2670,217.23,Detached,1980,7767,Private,,N,No,N,No,595000,580000,Missing,No,No,2.0,0.0,Conventional,Missing,1,0.0,0.0,-15000
1768,85210,TH,2,1.75,982,330.95,Attached,1983,1207,Community,,N,No,N,No,325000,325000,Missing,No,No,0.0,1.0,Conventional,Missing,1,0.0,0.0,0
1769,85212,SF,4,3.5,3020,238.41,Detached,2023,7171,Community,,N,No,N,No,719990,719990,Missing,No,No,2.0,0.0,Conventional,Missing,1,0.0,24014.0,0
1770,85212,SF,4,3.0,2219,261.37,Detached,2023,7003,Community,,N,No,N,No,589990,580000,Missing,No,No,2.5,0.0,Conventional,Missing,1,0.0,10000.0,-9990
1771,85212,SF,2,2.5,2276,254.39,Detached,2015,7764,Community,,N,No,N,No,589999,579000,Missing,No,No,2.5,0.0,Cash,Missing,1,0.0,500.0,-10999
1772,85212,SF,4,3.5,2788,267.92,Detached,2023,8130,Community,,N,No,N,No,746980,746980,Missing,No,No,2.0,0.0,Conventional,Missing,1,0.0,0.0,0
1773,85212,SF,3,2.0,1494,284.47,Detached,2023,6600,no_pool,,N,No,N,No,429990,425000,Missing,No,No,2.0,0.0,Conventional,Missing,1,0.0,24605.0,-4990
1774,85212,SF,4,3.0,2219,247.85,Detached,2023,6600,no_pool,,N,No,N,No,549990,549990,Missing,No,No,2.5,0.0,Conventional,Missing,1,0.0,20374.0,0
1775,85212,SF,4,3.5,2800,226.78,Detached,2023,7200,no_pool,,N,No,N,No,634990,634990,Missing,No,No,2.0,0.0,Conventional,Missing,1,0.0,24867.0,0
1776,85212,SF,4,2.0,2047,221.05,Detached,2001,7000,no_pool,,N,No,N,No,452500,452500,Missing,No,No,2.0,0.0,Conventional,Missing,1,0.0,13000.0,0
1777,85212,SF,4,3.0,2219,243.35,Detached,2023,6600,no_pool,,N,No,N,No,539990,539990,Missing,No,No,2.5,0.0,Conventional,Missing,1,0.0,32099.0,0
1778,85212,SF,4,3.5,2662,251.65,Detached,2016,8100,Community,,N,No,N,No,674990,669900,Missing,No,No,3.0,0.0,Conventional,Missing,1,0.0,0.0,-5090
1779,85212,SF,4,3.0,2017,309.37,Detached,2023,6322,Community,,N,No,N,No,649995,624000,Missing,No,No,2.0,0.0,Conventional,Missing,1,0.0,18720.0,-25995
1780,85212,SF,4,3.5,3308,305.32,Detached,2023,13427,Community,,N,No,N,No,1049000,1010000,Missing,No,No,3.0,0.0,Cash,Missing,1,0.0,0.0,-39000
1781,85212,SF,4,3.5,2787,283.45,Detached,2018,14158,Community,,N,No,N,No,794900,790000,Missing,No,No,3.0,0.0,Conventional,Missing,1,0.0,0.0,-4900
1782,85212,SF,3,2.0,1579,303.98,Detached,2023,4000,Community,,N,No,N,No,479990,479990,Missing,No,No,2.0,0.0,Conventional,Missing,1,0.0,0.0,0
1783,85212,SF,4,3.0,2552,276.25,Detached,2020,7249,Community,,N,No,N,No,715000,705000,Missing,No,No,3.0,0.0,Conventional,Missing,1,0.0,7150.0,-10000
1784,85212,SF,3,2.5,1800,241.66,Detached,2020,2100,Community,,N,No,N,No,449800,435000,Missing,No,No,2.0,0.0,Cash,Missing,1,0.0,0.0,-14800
1785,85212,SF,3,2.5,1963,316.5,Detached,2023,9981,Community,,N,No,N,No,625290,621290,Missing,No,No,2.0,0.0,Conventional,Missing,1,0.0,0.0,-4000
